UPS,AAPL,PFE,CRM,CVS,GOOG,KO,FB,IBM,AMZN
1,9,0,0,0,10,6,11,3,32
0,12,0,1,0,9,2,18,7,36
0,13,0,4,0,4,6,12,1,29
0,8,0,0,0,5,0,6,1,20
2,15,0,0,1,5,1,9,1,20
1,13,0,1,0,4,5,8,2,22
1,19,2,1,0,3,2,11,5,26
2,8,0,2,0,4,1,6,2,21
0,19,0,2,0,9,2,10,1,34
0,17,0,0,0,4,4,1,0,20
1,15,0,0,0,1,4,8,0,26
0,13,0,1,0,5,13,6,2,33
0,17,0,1,0,4,11,2,1,27
0,16,0,0,0,15,4,4,2,38
0,14,0,4,0,5,1,12,0,31
2,14,0,1,0,7,3,6,1,39
3,11,0,0,0,9,4,4,1,31
1,9,1,3,0,7,12,6,2,28
0,16,1,1,0,12,7,13,0,23
0,10,0,0,0,7,7,8,1,25
0,14,0,0,0,6,9,12,0,21
1,7,0,0,0,5,9,6,1,22
1,17,0,0,0,7,6,5,2,25
0,8,0,0,0,7,3,9,1,26
0,14,0,1,0,4,2,4,0,19
0,29,1,1,0,12,5,6,3,35
1,13,0,1,0,7,12,2,4,21
1,16,0,0,0,5,7,5,2,25
0,12,0,0,0,10,2,5,1,33
0,17,0,0,0,19,10,6,4,28
2,11,0,1,2,6,5,5,1,47
1,13,0,0,0,8,7,7,1,33
0,25,0,0,0,4,6,9,0,34
0,12,0,0,0,6,7,4,0,37
0,16,0,0,1,5,11,5,1,52
0,13,0,0,0,10,7,7,0,51
2,11,0,0,0,8,10,10,0,37
0,13,0,0,1,6,2,5,1,36
0,111,0,0,0,9,5,6,0,49
2,15,0,0,1,6,3,11,2,34
0,13,0,1,0,5,4,6,1,22
0,20,1,0,0,13,8,10,2,23
3,12,1,0,3,15,6,10,1,43
0,12,0,0,0,5,2,5,0,30
0,23,0,0,0,4,6,9,0,32
0,15,0,2,0,16,5,9,0,31
0,25,1,1,0,9,3,5,1,30
0,15,0,0,0,17,2,4,2,29
1,17,0,1,0,7,0,5,1,27
0,24,0,0,0,8,5,12,2,33
0,19,0,0,1,9,3,5,2,20
1,17,3,0,0,5,9,8,2,28
0,19,0,0,0,6,10,7,1,21
2,18,0,0,1,9,2,6,0,39
4,12,1,1,0,2,2,9,2,27
2,20,0,1,0,10,6,5,2,24
0,19,0,0,0,11,5,12,0,32
0,20,0,0,1,14,2,13,1,44
0,19,0,0,0,8,3,11,1,31
0,13,0,2,0,11,5,10,1,29
0,21,0,0,0,11,8,10,1,27
3,20,0,2,0,7,7,15,1,22
0,14,0,1,0,9,2,9,2,32
0,27,1,0,0,7,5,9,2,18
1,15,0,0,1,5,5,6,1,29
0,36,0,0,1,9,4,9,2,36
0,47,1,0,0,19,2,10,0,44
1,23,0,0,0,11,4,9,0,50
1,15,0,0,0,5,4,13,0,40
1,17,0,1,1,7,8,19,0,33
0,14,0,1,1,15,1,9,2,56
1,27,0,1,1,7,6,10,1,52
0,16,0,0,0,6,3,12,1,32
0,14,0,1,0,5,3,10,2,30
0,19,1,0,0,7,7,14,2,50
1,22,0,1,0,7,4,19,1,31
3,24,0,2,0,14,1,18,1,31
3,33,0,1,0,15,5,11,3,34
5,26,0,0,0,10,6,16,3,41
0,23,0,2,0,11,6,10,4,32
1,30,0,0,0,17,6,7,2,47
1,15,0,2,0,8,3,10,1,39
2,19,0,1,0,7,38,12,4,35
4,31,1,0,0,5,120,18,3,61
3,22,0,0,0,7,26,17,2,55
2,26,0,0,0,17,21,15,3,62
0,20,0,0,1,12,19,13,1,65
0,32,0,1,0,13,16,10,3,36
1,30,1,3,1,14,14,13,5,26
1,27,2,2,0,16,17,13,4,50
2,21,1,1,1,16,12,12,3,45
2,24,3,1,1,17,7,5,1,33
2,28,0,1,0,13,13,8,4,26
1,25,0,0,2,9,17,9,3,52
3,17,0,1,0,10,6,7,0,36
0,35,0,1,0,10,3,14,1,43
2,25,0,0,0,23,10,16,0,47
4,26,0,1,2,13,13,23,1,30
2,39,0,0,0,11,6,21,3,49
1,36,1,0,0,22,6,7,3,51
6,42,0,1,1,18,9,19,3,40
2,42,2,1,0,16,7,15,2,75
1,47,5,3,0,16,10,6,1,54
2,36,5,3,2,17,21,10,4,53
1,34,0,0,3,12,13,13,0,55
1,32,1,3,0,11,8,14,2,56
3,27,1,5,0,25,12,29,2,30
2,30,3,3,1,7,14,33,1,48
1,37,0,2,1,15,14,17,5,32
0,39,2,2,0,11,11,9,2,30
2,36,0,2,1,15,13,11,5,36
1,33,0,0,1,18,15,13,4,57
1,66,1,1,0,12,12,16,10,55
1,47,1,1,0,13,20,12,2,38
1,61,3,0,1,17,6,9,3,38
2,31,2,10,1,14,8,16,2,26
2,29,2,3,2,14,18,10,6,32
1,33,0,4,0,32,17,17,5,40
1,27,0,3,0,26,12,17,5,33
4,25,0,2,1,18,8,11,4,42
6,46,2,2,0,13,10,18,1,35
2,22,0,1,0,20,12,17,7,52
3,28,1,0,1,16,10,12,3,41
0,30,1,3,0,15,4,26,5,54
3,15,1,0,0,16,10,14,0,59
3,41,0,6,0,10,5,18,4,48
0,47,0,6,0,10,8,16,4,46
5,45,2,4,1,19,6,24,11,39
1,34,4,1,1,17,15,21,6,28
2,32,5,2,0,14,8,15,3,39
6,49,3,1,0,18,4,14,2,40
4,87,1,3,0,18,6,15,4,51
1,164,4,1,0,10,11,7,0,45
0,59,8,2,0,15,11,15,1,51
0,49,8,1,0,8,22,18,6,34
0,49,1,1,0,7,9,11,3,39
1,42,7,2,0,7,5,15,2,38
0,28,1,1,0,12,4,11,1,61
3,21,3,3,1,13,15,17,11,50
11,41,3,1,0,17,8,34,4,47
17,48,3,0,0,18,10,22,3,51
10,23,4,1,0,18,13,11,1,63
3,32,2,1,0,7,6,9,2,53
3,39,4,0,0,13,5,14,2,61
1,48,3,0,1,20,4,20,0,67
0,42,1,0,0,11,7,15,0,91
1,21,5,2,0,5,13,13,7,44
0,47,4,0,0,20,14,13,1,31
48,62,1,2,1,6,12,12,5,47
199,42,1,2,0,12,9,9,3,46
223,57,3,2,1,21,11,8,3,46
209,36,0,7,1,10,12,17,4,57
174,36,5,1,1,9,5,17,3,50
109,20,0,2,0,5,5,8,2,38
29,23,1,3,1,9,10,8,1,54
4,28,0,0,0,12,5,13,3,41
4,33,0,2,0,28,5,9,7,47
2,29,0,1,0,11,4,10,5,44
3,41,1,1,0,13,9,11,2,34
3,33,1,3,2,20,6,7,2,36
3,18,1,1,0,12,10,8,3,31
2,21,3,2,0,10,6,12,2,36
2,24,1,0,0,14,5,9,3,28
0,26,2,0,1,7,10,10,4,49
5,37,0,0,1,11,9,15,1,50
1,30,1,0,0,9,6,15,1,51
0,16,1,1,0,9,4,10,2,57
0,24,2,0,0,8,11,10,3,54
0,23,2,2,0,9,7,11,1,47
1,15,0,1,0,8,6,10,1,27
1,64,2,3,0,9,5,19,3,29
2,35,2,1,0,8,8,8,1,32
3,34,2,0,0,6,4,5,4,41
0,28,1,0,0,10,5,10,2,56
1,17,0,0,1,14,7,10,1,44
2,39,1,5,0,10,6,9,1,47
2,29,2,6,5,9,6,10,9,37
4,61,0,1,0,8,5,17,3,40
2,40,1,2,0,7,3,10,4,34
0,24,1,0,1,6,7,14,1,55
0,30,0,4,1,10,14,9,0,39
1,27,1,1,0,13,7,5,0,53
2,41,0,0,2,7,8,5,0,36
2,20,1,1,0,2,6,2,1,46
0,25,0,2,0,7,7,4,0,47
2,28,1,3,0,9,8,8,0,50
2,27,0,1,1,7,9,5,5,35
1,21,2,9,0,6,6,23,2,40
0,18,1,4,0,6,7,29,1,35
1,23,1,2,0,8,9,21,1,27
3,25,2,1,2,6,3,12,2,73
3,32,0,3,0,7,6,33,6,62
2,39,1,0,0,7,14,12,2,41
1,24,1,1,0,5,6,10,5,53
1,36,1,1,0,6,4,17,8,40
1,29,0,0,2,3,10,20,4,58
1,26,0,2,1,11,3,8,4,68
3,61,1,1,0,9,7,14,0,70
2,36,2,0,1,7,16,6,1,43
1,30,3,6,1,6,7,4,3,63
6,50,1,1,1,11,4,7,0,38
9,49,2,1,2,18,10,4,0,45
3,24,1,0,0,11,5,7,1,45
3,31,1,2,0,8,4,7,3,42
2,24,0,1,0,8,6,6,0,51
8,22,0,1,0,8,4,8,0,44
1,24,0,3,0,13,6,7,1,55
0,21,0,1,0,15,8,5,5,31
3,29,0,1,1,9,10,26,7,31
5,39,0,0,0,13,6,12,4,31
3,23,0,1,1,10,15,9,2,26
4,19,1,2,0,8,6,4,0,36
3,21,0,1,0,5,8,8,3,34
4,35,2,0,0,2,18,6,1,24
0,20,1,3,0,11,11,7,2,23
2,29,0,2,0,8,6,5,3,43
0,38,0,0,0,9,8,1,3,40
2,21,2,1,0,15,16,9,0,39
1,27,0,0,0,5,12,4,1,46
4,22,1,1,0,5,4,7,4,34
7,29,1,2,0,5,2,3,3,35
2,35,0,3,0,5,3,8,1,45
1,25,1,2,0,5,5,4,2,25
2,26,3,3,0,7,2,4,2,21
2,26,0,2,1,11,3,5,2,44
0,24,0,1,3,6,4,5,1,31
3,21,1,0,1,12,1,4,2,33
2,33,0,0,0,10,7,4,3,39
1,21,0,0,0,14,16,4,2,46
1,19,1,1,0,8,7,2,1,27
0,39,1,1,0,7,9,9,0,62
2,22,0,0,0,7,10,6,1,38
2,13,1,0,1,7,8,8,1,30
0,31,0,0,0,6,4,4,0,37
3,31,1,3,1,6,6,8,2,53
0,24,2,0,0,15,16,11,0,44
1,19,1,0,0,7,11,5,0,41
1,14,0,0,2,6,11,11,5,46
0,21,1,2,0,10,4,12,0,31
4,28,0,1,0,3,6,5,3,49
1,26,0,0,0,6,8,7,0,32
1,24,1,2,0,8,9,7,2,21
3,10,0,0,0,5,5,6,2,43
1,12,0,0,0,9,13,9,1,36
0,16,0,0,0,8,8,8,0,86
3,42,0,0,0,11,9,9,0,24
1,28,1,0,0,4,8,7,0,20
4,29,0,1,0,15,5,6,0,25
0,23,0,0,1,8,11,7,2,28
1,27,1,1,1,11,10,5,3,38
1,33,0,0,0,5,7,9,2,47
1,27,0,0,0,2,15,55,3,59
1,19,0,0,0,11,7,43,0,35
1,24,1,1,0,8,4,13,0,33
0,27,0,0,0,4,4,7,0,42
0,11,0,0,0,10,8,5,0,30
0,11,0,0,1,2,7,3,1,24
0,22,1,1,0,3,6,8,0,22
0,12,0,0,0,10,6,4,0,19
0,10,1,0,0,5,0,3,0,34
1,32,0,0,1,4,6,3,0,36
0,20,0,0,0,4,2,4,0,25
1,21,0,1,0,4,2,4,3,29
2,19,1,0,0,4,2,1,0,14
0,16,0,0,0,6,1,8,6,24
1,14,0,1,0,11,4,1,0,57
2,16,1,1,0,8,4,6,0,38
0,11,0,0,1,6,5,4,0,21
0,14,0,0,1,5,5,4,1,13
1,15,0,0,0,18,8,4,1,24
4,17,0,1,0,19,1,6,3,37
0,13,2,0,0,13,0,5,0,42
0,23,3,0,0,11,1,10,0,42
2,18,0,0,2,8,9,5,0,40
0,14,0,0,0,10,5,5,1,15
0,14,0,1,0,8,1,5,0,28
0,22,0,0,0,11,0,1,1,28
1,15,1,2,0,6,1,0,1,17
0,16,0,1,2,14,1,2,3,23
0,14,0,0,0,14,5,3,1,18
0,9,0,0,0,6,4,4,0,28
0,17,0,0,0,3,3,4,2,22
2,12,0,1,0,7,1,2,0,25
0,11,0,4,0,8,5,6,1,21
0,8,0,0,0,5,3,7,2,28
0,23,0,0,0,5,3,3,2,41
1,12,1,1,0,7,5,6,2,34
2,12,0,2,1,3,2,5,0,21
0,8,1,1,0,3,0,17,3,15
0,17,0,0,0,5,1,6,1,26
0,19,0,0,0,8,4,10,1,26
0,12,1,0,0,9,1,5,1,28
0,10,0,0,0,6,3,8,0,25
0,19,0,1,0,5,0,9,2,35
0,9,0,0,0,10,0,5,1,32
1,11,0,0,0,4,1,7,1,23
0,11,0,0,0,8,5,1,0,19
0,11,0,0,0,3,2,7,2,20
1,10,1,1,2,12,2,6,1,23
0,21,0,0,0,6,5,7,0,23
0,15,0,0,0,6,2,5,1,19
1,11,0,0,0,6,4,6,0,34
0,22,0,0,0,9,2,8,1,34
0,9,0,0,0,4,2,4,1,40
0,9,0,0,0,5,2,3,1,19
2,15,0,0,0,5,2,6,1,14
0,4,0,1,0,5,3,8,2,13
0,14,0,0,0,10,1,6,1,21
0,14,0,1,0,8,5,4,1,33
0,5,0,0,0,7,7,8,1,28
0,15,1,0,3,5,3,6,0,46
0,12,0,1,0,6,7,4,6,18
0,6,0,0,0,6,3,1,2,16
0,10,0,1,1,12,2,3,0,27
0,17,0,1,0,6,2,8,0,13
0,12,0,0,0,3,7,6,0,30
0,15,0,1,0,4,1,2,1,20
0,14,1,0,1,6,3,6,2,21
0,17,0,0,0,11,1,5,1,23
1,16,0,1,0,3,0,3,2,20
1,14,0,1,0,11,2,18,0,15
1,4,0,2,0,4,1,6,1,21
0,16,1,0,0,8,2,7,1,22
0,12,0,1,0,10,1,16,1,44
1,10,0,1,0,13,3,13,0,48
0,19,0,1,0,4,2,14,2,45
0,15,0,1,0,11,4,6,1,56
0,14,0,0,0,10,4,8,1,17
0,19,1,1,0,6,3,7,2,21
0,10,1,2,1,5,3,15,4,12
0,10,0,2,0,8,0,4,1,35
0,13,0,1,0,4,6,4,2,20
0,15,0,0,0,6,1,4,0,20
2,10,1,0,0,6,0,1,2,26
1,11,3,2,2,4,2,2,5,14
0,15,1,9,0,8,1,8,0,20
1,8,1,1,0,2,1,8,2,22
0,22,0,2,0,8,0,6,2,25
0,13,0,0,1,11,2,9,0,30
0,15,0,0,0,15,3,10,0,13
0,14,0,1,0,8,1,4,3,38
0,6,0,1,0,13,4,7,1,38
0,10,0,3,0,6,3,2,0,44
0,9,0,0,0,7,4,7,1,31
0,18,4,0,0,12,5,7,0,33
0,9,1,0,0,3,1,8,0,23
0,14,0,0,0,5,3,1,3,26
0,15,0,1,0,5,3,6,1,18
1,18,1,1,1,12,2,4,36,19
0,16,0,0,0,5,2,10,0,19
1,15,1,1,0,1,3,6,1,33
1,14,0,0,0,5,1,5,1,43
0,19,0,0,0,10,4,9,3,20
0,42,0,1,0,14,4,10,2,16
1,21,1,1,0,8,5,4,4,45
1,18,1,1,0,4,6,3,1,51
0,15,0,1,0,2,2,4,3,30
0,13,0,0,0,13,2,14,1,36
0,34,0,0,0,6,3,5,1,53
0,13,1,0,1,5,4,14,1,64
1,16,0,0,0,10,4,2,3,53
0,18,0,1,1,12,1,7,3,55
0,20,0,2,0,11,8,13,0,46
1,28,0,2,0,12,2,8,1,53
0,28,1,0,0,11,1,4,5,41
1,14,2,0,1,7,3,10,3,39
1,22,0,3,1,15,3,6,0,41
1,17,0,0,0,8,0,13,2,32
0,14,1,0,1,14,1,14,3,48
0,41,0,0,0,15,12,19,7,32
0,29,0,0,0,5,4,7,1,40
0,38,1,5,1,5,9,9,2,48
0,28,1,3,0,11,8,7,0,36
0,49,1,0,0,4,6,3,2,42
0,34,0,0,0,10,15,13,3,45
0,41,1,1,0,6,10,4,5,23
1,59,0,0,0,7,9,11,3,31
2,52,0,0,0,4,7,8,1,56
0,43,1,0,0,11,7,10,1,42
1,66,0,1,0,7,11,4,0,32
30,50,0,1,0,7,18,0,2,30
40,51,0,0,0,4,13,6,1,31
0,65,0,0,0,13,10,4,1,40
0,49,3,1,4,8,6,13,4,33
2,34,1,2,0,8,10,2,3,51
5,31,0,0,0,10,9,3,1,30
5,33,0,0,0,7,9,24,4,63
1,43,0,2,0,14,16,19,7,57
0,75,0,2,0,20,10,6,2,52
2,35,1,2,0,9,5,8,5,63
1,32,4,3,1,12,13,13,5,44
1,44,0,1,0,12,16,14,6,29
2,29,0,0,0,3,3,7,1,57
0,30,0,0,0,6,9,12,3,47
0,44,1,1,0,7,7,6,1,41
0,39,0,1,1,5,14,12,6,52
2,46,0,1,1,16,10,22,6,56
3,30,1,1,0,14,6,20,1,59
1,57,0,0,0,10,5,6,3,43
0,43,0,2,0,12,5,6,2,37
0,37,1,0,0,9,6,10,4,32
0,34,0,6,0,16,6,13,1,64
0,26,0,1,0,23,7,13,1,109
1,44,1,9,0,9,7,7,1,95
0,30,0,3,0,8,16,6,6,71
0,54,2,2,0,6,18,14,2,51
0,46,0,2,1,4,4,9,3,58
0,38,1,4,0,11,11,13,3,98
0,27,4,4,0,12,11,9,3,111
0,48,2,2,0,6,11,11,2,108
4,42,1,4,0,6,14,6,4,47
0,38,3,1,1,12,6,13,0,54
0,41,2,2,0,12,8,11,1,45
1,54,2,1,1,7,4,10,1,29
2,52,1,2,0,20,1,8,1,56
0,41,2,7,1,14,13,13,5,23
0,34,0,5,0,11,2,13,4,40
0,66,0,2,1,10,6,16,5,34
0,38,1,2,0,9,6,10,2,42
0,42,1,4,0,15,6,20,2,57
1,31,2,0,0,14,5,13,3,33
0,44,0,2,0,11,20,8,3,39
0,41,1,1,0,13,10,14,0,32
0,48,0,0,0,21,10,14,0,45
1,58,2,1,0,7,8,12,2,53
2,70,1,1,0,15,14,30,4,58
0,47,0,1,0,9,13,7,0,57
1,51,1,1,0,12,11,7,5,67
4,65,2,2,0,11,4,9,3,62
5,43,1,0,0,14,14,13,3,51
0,38,1,0,1,8,8,9,4,65
0,32,0,2,0,19,11,5,5,65
0,26,0,2,1,18,8,11,8,49
2,34,0,0,0,12,5,13,5,48
0,56,1,0,0,26,5,8,2,41
1,47,1,3,1,18,9,2,6,49
0,32,0,1,0,17,5,15,0,43
0,46,0,2,0,12,5,22,4,38
2,43,0,1,0,7,16,7,2,58
0,43,1,4,3,10,16,9,8,72
0,36,1,4,0,10,10,7,3,62
0,37,0,1,1,10,8,11,1,49
0,35,2,1,0,8,7,13,5,58
1,32,0,0,1,10,8,13,4,68
4,45,0,3,1,14,13,13,2,59
1,34,1,1,1,5,5,11,5,42
1,45,0,0,0,9,5,21,3,27
1,38,1,0,0,11,9,15,2,41
0,67,1,0,1,7,6,8,1,40
0,55,0,0,0,12,9,17,1,48
0,36,0,2,0,9,18,6,1,30
0,42,0,2,1,14,18,9,3,41
1,33,2,1,0,8,8,10,3,60
2,38,1,4,0,19,9,10,0,44
0,19,1,1,1,6,10,7,4,46
1,33,0,1,1,11,4,13,2,55
1,24,1,2,0,12,10,15,0,54
1,27,3,0,0,14,8,5,2,57
0,27,0,0,1,18,6,11,4,68
1,25,0,1,0,5,6,9,4,46
0,32,0,1,0,8,4,12,0,42
0,30,0,2,0,19,10,11,3,45
0,16,0,0,0,19,9,10,11,53
0,26,0,4,1,10,10,7,13,52
2,25,1,4,1,14,7,6,4,27
0,55,0,4,0,8,5,13,2,30
0,30,0,3,0,8,7,5,4,39
3,53,0,3,0,16,28,7,6,58
0,33,0,0,0,16,254,8,3,47
2,34,0,3,1,15,98,14,7,59
0,37,1,1,0,16,89,16,5,76
0,51,2,0,1,16,73,11,2,92
2,26,0,1,0,10,59,7,3,99
1,34,0,3,0,6,28,11,1,126
2,37,1,1,0,15,36,10,2,86
0,36,0,0,0,6,32,11,5,90
1,34,0,2,0,9,32,49,0,77
0,31,1,0,0,6,17,51,0,34
9,31,1,1,0,10,15,21,2,34
7,35,0,1,0,19,25,19,9,37
6,30,1,3,0,10,12,31,4,47
13,32,0,7,0,2,20,14,4,39
8,25,0,3,0,9,11,19,6,29
11,44,1,1,0,11,15,23,7,51
12,42,1,0,2,18,19,17,5,56
12,37,0,3,0,19,18,6,4,43
8,31,2,3,0,13,7,11,2,69
4,34,0,1,0,9,16,16,1,50
12,42,0,1,0,13,21,17,1,50
3,33,0,0,0,17,13,14,1,38
6,23,1,1,0,5,17,9,1,45
11,36,1,1,0,12,17,10,2,45
8,17,0,3,0,12,6,4,3,40
4,25,0,1,0,8,7,7,2,41
6,15,0,2,0,4,5,12,4,72
9,14,1,4,0,7,6,10,3,53
11,24,2,0,1,7,4,15,4,53
6,33,0,2,0,6,13,8,1,28
12,41,0,1,0,4,9,14,0,33
3,31,0,2,0,13,6,8,0,43
9,51,0,0,2,14,6,14,2,48
5,28,0,0,0,4,5,5,1,53
8,24,0,1,1,4,4,17,4,64
14,19,0,2,1,10,2,1,1,61
11,24,0,0,0,5,5,4,3,43
7,67,1,1,0,3,2,9,2,57
17,38,0,0,0,7,2,16,2,31
7,43,0,0,1,23,2,10,5,35
12,38,1,2,0,7,2,12,1,40
5,34,0,2,0,12,5,10,1,37
16,28,0,1,0,8,2,7,0,30
9,93,0,1,1,15,6,5,7,45
6,37,0,1,2,10,5,13,4,48
5,22,0,2,0,7,4,11,3,63
14,37,0,0,1,18,8,9,2,43
12,28,0,3,0,13,1,10,6,33
6,24,0,0,0,10,18,10,0,41
10,17,1,2,0,16,17,12,2,37
7,17,1,1,0,8,13,8,5,37
5,43,0,0,1,9,7,5,1,27
5,35,0,1,0,6,5,16,0,39
1,26,0,3,0,19,14,16,1,41
5,12,1,0,1,5,9,12,1,55
6,25,0,0,0,10,5,7,3,56
10,34,1,0,0,10,4,9,1,51
6,29,0,0,0,14,13,10,1,40
3,25,0,1,0,7,12,4,2,52
5,30,1,1,0,14,4,3,0,43
3,21,0,0,0,7,1,9,6,48
5,40,1,0,0,7,3,6,1,41
8,25,3,1,0,5,1,7,2,57
8,18,1,4,0,8,5,7,0,45
6,20,3,1,0,5,7,10,2,39
7,27,0,0,0,10,6,12,4,27
7,25,1,0,0,0,7,5,1,21
9,194,2,0,0,16,5,4,1,32
5,1092,0,1,1,7,5,7,2,18
4,548,0,0,0,11,0,3,1,32
3,443,3,0,0,13,4,7,3,26
5,303,1,0,0,14,4,8,2,30
3,214,0,0,0,15,9,23,6,37
4,202,0,0,0,6,16,26,13,54
5,196,0,0,0,9,8,22,9,60
11,124,0,0,0,8,5,20,5,49
4,115,1,0,0,16,7,10,7,42
1,139,0,1,0,15,5,20,1,35
5,138,1,0,0,14,5,13,3,41
2,133,0,0,0,9,4,13,3,27
5,112,1,0,0,13,7,14,1,40
4,57,1,2,0,11,3,11,2,37
6,51,1,0,0,9,4,5,5,38
4,43,0,3,0,8,0,14,5,58
8,98,0,1,1,3,2,7,7,50
8,31,0,0,0,6,2,12,5,26
6,42,1,2,2,8,4,8,1,33
4,46,0,2,0,14,5,5,3,25
6,44,0,3,0,9,4,7,3,19
3,42,0,1,0,10,9,5,3,24
2,30,0,1,0,6,1,104,7,16
7,14,0,0,0,4,4,8,5,18
1,47,0,0,0,9,4,6,2,20
0,28,1,0,0,16,5,8,0,18
3,1605,0,0,0,11,4,14,3,30
2,361,0,1,0,8,3,6,0,48
3,171,1,0,0,8,2,10,5,68
0,112,0,1,0,1,1,7,3,36
4,92,4,1,0,5,0,4,0,36
3,91,0,0,0,12,2,11,2,25
2,82,0,4,0,3,2,7,2,18
1,102,0,0,0,15,2,17,1,40
3,88,5,0,0,16,3,14,2,39
0,41,0,3,0,7,5,6,2,31
0,72,2,0,0,4,0,7,2,32
0,57,1,2,1,10,5,7,2,37
0,41,1,0,0,7,6,7,1,25
0,40,1,3,1,13,3,7,0,20
0,43,1,2,1,5,5,10,5,8
0,49,0,1,1,15,4,9,6,15
0,42,1,6,0,5,3,16,0,25
1,40,0,0,0,7,11,10,7,26
1,37,0,1,0,15,4,15,3,20
0,43,0,0,0,14,8,12,3,21
0,30,0,0,0,4,8,11,5,26
0,33,0,1,0,11,6,12,5,33
1,22,1,0,0,10,2,11,4,32
0,15,0,1,0,9,5,10,9,23
0,27,0,0,0,7,3,7,5,24
0,35,0,2,0,8,5,9,2,44
0,35,1,0,0,9,4,8,6,39
0,39,0,1,0,12,2,7,3,34
1,27,0,1,0,8,0,9,1,22
0,26,0,1,0,13,6,13,3,44
1,22,0,1,0,11,7,11,6,25
0,34,0,4,0,20,9,8,0,26
1,23,0,0,1,14,8,8,1,11
1,29,0,1,0,15,13,7,2,32
1,17,0,3,0,11,8,15,3,17
3,25,0,3,0,11,7,10,3,26
8,17,0,0,0,12,16,11,2,17
7,22,0,6,0,10,7,15,0,21
3,24,0,6,0,14,8,8,5,16
1,28,0,0,0,8,11,13,1,21
4,32,0,6,0,9,6,19,3,28
0,12,0,5,0,8,4,11,5,20
0,693,0,0,0,8,17,9,0,19
1,197,0,1,1,13,23,13,3,29
1,132,0,0,0,12,8,11,3,29
0,118,0,1,0,18,26,12,2,30
2,90,0,0,0,10,5,21,2,25
0,85,0,0,0,7,26,20,2,27
2,178,0,2,0,13,15,9,2,45
1,206,0,2,0,11,13,12,4,36
1,183,0,1,0,12,8,19,5,48
2,61,0,1,0,9,15,8,0,21
1,101,0,2,0,14,16,10,3,30
1,138,1,1,0,8,11,8,3,24
1,153,0,0,0,10,22,9,3,14
1,148,1,0,0,16,29,14,3,38
0,134,1,1,0,11,32,10,2,27
1,134,1,1,0,7,31,20,1,35
0,159,0,1,0,11,28,10,2,36
2,189,1,0,0,10,37,17,3,21
0,116,2,4,0,16,27,17,0,26
0,154,1,4,0,10,35,18,2,35
0,126,2,5,0,11,72,12,1,32
2,140,0,1,0,7,53,10,8,39
1,131,2,4,0,7,25,9,4,37
0,127,1,2,0,7,32,8,2,33
0,147,1,1,0,8,36,7,3,29
0,179,1,1,0,13,20,13,5,39
0,189,1,0,0,7,18,17,2,34
0,123,0,2,1,15,15,18,5,39
0,177,0,15,1,11,29,19,73,28
0,248,4,4,0,13,22,13,2,28
0,76,0,2,1,13,20,11,38,32
0,96,1,0,0,14,25,19,5,18
1,79,1,2,0,16,32,26,0,46
0,83,1,0,1,27,36,19,0,62
1,64,0,0,0,16,26,13,2,44
1,66,3,0,0,27,20,15,6,56
1,73,0,2,0,12,48,14,2,41
1,90,2,7,0,32,35,20,3,40
2,73,1,5,2,26,6,20,8,37
3,104,3,2,0,19,10,11,2,50
1,95,1,1,1,21,38,12,2,50
1,105,0,2,1,27,22,10,2,36
1,78,2,3,0,16,29,17,5,36
0,67,1,1,0,29,22,12,8,32
0,63,1,3,0,15,30,21,5,48
0,50,0,2,0,18,25,20,10,50
0,62,1,3,1,16,12,23,4,46
1,62,1,4,0,16,22,26,4,45
2,50,4,5,2,27,29,27,2,55
1,63,2,2,1,41,14,25,10,46
1,70,1,1,0,27,7,25,5,51
1,66,1,1,0,24,19,25,7,55
2,48,4,3,0,32,20,35,10,73
3,70,2,5,0,38,23,24,4,66
1,83,4,5,2,33,23,25,4,69
0,60,5,4,0,24,8,32,14,99
1,56,2,1,0,33,3,31,15,92
4,71,2,10,0,25,3,21,6,65
1,61,1,4,0,35,5,16,4,68
1,89,5,3,1,32,19,35,9,52
0,74,1,2,0,23,32,28,11,58
4,65,1,3,0,33,26,26,13,63
3,442,0,7,0,35,8,34,15,61
2,198,1,5,0,35,10,35,8,74
3,165,1,0,0,36,17,45,2,48
0,153,2,4,1,44,20,44,33,59
1,142,1,3,0,26,26,18,41,64
1,139,0,5,1,37,10,30,16,59
3,118,2,6,0,30,19,34,7,54
1,95,1,9,0,21,17,25,1,61
1,96,1,8,3,32,13,22,9,50
2,99,1,10,1,23,6,38,12,52
2,99,2,12,0,32,9,29,6,68
0,140,0,8,0,30,11,31,12,92
2,128,1,8,1,25,8,35,9,48
2,97,1,8,0,28,10,24,9,48
3,127,8,1,0,26,10,30,19,85
3,102,4,3,0,24,5,31,13,55
2,80,4,1,3,32,9,24,7,72
6,93,2,3,1,29,8,20,20,64
5,112,2,4,0,29,11,20,17,81
5,81,2,3,1,26,2,23,15,73
4,74,1,6,0,29,12,25,14,58
3,72,2,0,2,30,11,21,11,69
4,60,1,5,0,25,8,29,15,67
2,73,2,6,0,38,4,31,17,82
0,73,1,6,1,19,6,40,14,61
0,91,1,6,0,28,15,21,15,69
0,83,1,7,1,23,13,13,9,69
0,90,1,4,0,32,19,22,11,71
2,91,0,4,0,25,2,20,9,67
4,100,0,7,0,22,11,19,13,61
4,111,5,8,1,24,15,26,10,74
